"site","ntbg.accession","ntbg.plant.number","plt.date","gpslatdec","gpslongdec","kpep.georef","founder.georef","X19.survival","X19.vigor","X19.height","X19.diameter","X19.reproduction","X21.date.monitored","X21.survival","X21.vigor","X21.height","X21.diameter","X21.reproduction","change.height","change.diam","rel.delta.height","rel.delta.diam","comments","canopy.cover","percent.native","understory.height","species1","species1.percent","species2","species2.percent","species3","species3.percent","species4","species4.percent","species5","species5.percent","slope.angle","aspect","Ageratum.conyzoides","Alyxia.stellata","Andropogon.spp","Andropogon.spp ","Antidesma.platyphyllum","Asplenium.spp","Bidens.spp","Blechnum.appendiculatum","Christella.dentata","Cibotium.glaucum","Clidemia.hirta","Cordyline.fruticosa","Cyanea.spp","Cyperus.spp","Cyrtandra.spp","Dianella.sandwicensis","Dicranopteris.linearis","Diospyros.sandwicensis","Diplazium.sandwichianum","Diplopterygium.pinnatum","Diplopterygium.pinnatum ","Doryopteris.sp","Dryopteris.spp","Dubautia.spp","Elaphoglossum.spp","Elephantopus.mollis","Freycinetia.arborea","Gahnia.beecheyi","Hydrangea.arguta","Ilex.anomala","Invasive.Grass","invherb","invwood","Ipomea.spp","Kadua.spp","Leptecophylla.tameiameiae","Leucaena.leucocephala","Machaerina.angustifolia","Machaerina.mariscoides","Megathyrsus.maximus","Melastoma.septemnervium","Melinis.minutiflora","Metrosideros.polymorpha","Microlepia.strigosa ","Myrsine.lessertiana","nativeherb","nativewood","Nephrolepis.spp","Odontosoria.chinensis","Oplismenus.hirtellus","Paederia.foetida","Palhinhaea.cernua","Passiflora.spp","Peperomia.spp","Perrottetia.sandwicensis","Phaius.tankervilleae","Phlebotium.aureum","Pipturus.albidus","Pipturus.ruber","Pluchea.spp","Polyscias.oahuensis","Psidium.cattleyanum","Psychotria.mariniana","Psychotria.spp","Rubus.argutus","Sadleria.cyatheoides","Sadleria.spp","Scaevola.gaudichaudiana","Scaevola.procera","Schinus.terebinthifolius","Selaginella.spp","Stachytarpheta.cayennensis","Syzygium.sandwicense","Tectaria.gaudichaudii","Vaccinium.calycinum","Viola.wailenalenae","NA"
"LowerLimahuli",20160796,"147","2017-06-22",22.214101,-159.577595,"POLBIS-KA-LIM-Y-0007","POLBIS-KA-HUL-D-0007","alive","moderate","74","1.1","vegetative","2021-11-09","alive","healthy",85,1,"vegetative",11,0,0.129411765,0,"pritchardia, alahee, hala",70,80,0.25,"nativeherb",0,"nativewood",20,"invherb",100,"invwood",10,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"155","2017-06-22",22.213949,-159.577669,"POLBIS-KA-LIM-Y-0027","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","not.found","2021-11-09","alive","healthy",205,2.7,"vegetative",NA,NA,NA,NA,NA,50,70,0.25,"nativeherb",0,"nativewood",10,"invherb",90,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"160","2017-06-22",22.213966,-159.577621,"POLBIS-KA-LIM-Y-0002","POLBIS-KA-HUL-D-0007","alive","healthy","128","1.5","vegetative","2021-11-09","alive","healthy",129,1.9,"vegetative",1,0.4,0.007751938,0.210526316,"DNA sample",40,80,0.25,"nativeherb",0,"nativewood",30,"invherb",70,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"162","2017-06-22",22.213948,-159.577653,"POLBIS-KA-LIM-Y-0048","POLBIS-KA-HUL-D-0007","alive","moderate","73","0.7","vegetative","2021-11-09","alive","poor",72,0.7,"vegetative",0,0,0,0,"snapped at the top",40,90,0.25,"nativeherb",0,"nativewood",20,"invherb",80,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"163","2017-06-22",22.213818,-159.577669,"POLBIS-KA-LIM Y 0020","POLBIS-KA-HUL-D-0007","alive","moderate","122","1.1","vegetative","2021-11-09","alive","moderate",133,1.6,"vegetative",11,0.5,0.082706767,0.3125,NA,60,80,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"165","2017-06-22",22.213873,-159.577698,"POLBIS-KA-LIM-Y-0001","POLBIS-KA-HUL-D-0007","alive","moderate","94","0.9","vegetative","2021-11-09","alive","moderate",115,1.2,"vegetative",21,0.3,0.182608696,0.25,"aphids",70,80,0.25,"nativeherb",30,"nativewood",0,"invherb",70,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"168","2017-06-22",22.213927,-159.577658,"POLBIS-KA-LIM-Y-0024","POLBIS-KA-HUL-D-0007","alive","moderate","38","1.1","vegetative","2021-11-09","alive","moderate",74,1.5,"vegetative",36,0.4,0.486486486,0.266666667,"ants, broken stem",40,100,0.25,"nativeherb",0,"nativewood",20,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"169","2017-06-22",22.213693,-159.577633,"POLBIS-KA-LIM-Y-0052","POLBIS-KA-HUL-D-0007","alive","moderate","81","0.8","vegetative","2021-11-09","alive","moderate",107,1,"vegetative",26,0.2,0.242990654,0.2,NA,90,70,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"173","2017-06-22",22.213888,-159.577598,"POLBIS-KA-LIM-Y-0011","POLBIS-KA-HUL-D-0007","alive","moderate","46","0.8","vegetative","2021-11-09","alive","healthy",129,1.2,"vegetative",83,0.4,0.643410853,0.333333333,"ohia, koa",30,90,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"175","2017-06-22",22.213724,-159.577632,"POLBIS-KA-LIM-Y-0036","POLBIS-KA-HUL-D-0007","alive","healthy","134","1.3","vegetative","2021-11-09","alive","healthy",162,2.2,"vegetative",28,0.9,0.172839506,0.409090909,NA,80,100,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"177","2017-06-22",22.213938,-159.577634,"POLBIS-KA-LIM-Y-0029","POLBIS-KA-HUL-D-0007","alive","healthy","100","1.1","vegetative","2021-11-09","alive","healthy",161,2.1,"vegetative",61,1,0.378881988,0.476190476,"alahee, ohia, koaia",70,70,0.25,"nativeherb",0,"nativewood",40,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"180","2017-06-22",22.214008,-159.577628,"POLBIS-KA-LIM-Y-0003","POLBIS-KA-HUL-D-0007","alive","healthy","69","0.9","vegetative","2021-11-09","alive","healthy",95,1.2,"vegetative",26,0.3,0.273684211,0.25,NA,30,80,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"183","2017-06-22",22.213943,-159.577605,"POLBIS-KA-LIM-Y-0010","POLBIS-KA-HUL-D-0007","alive","moderate","47","0.7","vegetative","2021-11-09","alive","healthy",79,1,"vegetative",32,0.3,0.405063291,0.3,"ohia, alahee, koa, hala",80,90,0.25,"nativeherb",0,"nativewood",10,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"185","2017-06-22",22.213917,-159.57773,"POLBIS-KA-LIM-Y-0018","POLBIS-KA-HUL-D-0007","alive","healthy","112","1","vegetative","2021-11-09","alive","healthy",154,1.5,"vegetative",42,0.5,0.272727273,0.333333333,"three sisters",80,90,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"187","2017-06-22",22.214009,-159.577601,"POLBIS-KA-LIM-Y-0004","POLBIS-KA-HUL-D-0007","alive","healthy","86","1.2","vegetative","2021-11-09","alive","moderate",86,1.3,"vegetative",0,0.1,0,0.076923077,"yellow leaves",30,80,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"192","2017-06-22",22.213889,-159.577611,"POLBIS-KA-LIM-Y-0032","POLBIS-KA-HUL-D-0007","alive","healthy","121","1.8","vegetative","2021-11-09","alive","healthy",153,2.2,"vegetative",32,0.4,0.209150327,0.181818182,"hoawa, ohia",60,70,0.25,"nativeherb",0,"nativewood",10,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"198","2017-06-22",22.21391,-159.57755,"POLBIS-KA-LIM-Y-0014","POLBIS-KA-HUL-D-0007","alive","healthy","64","0.7","vegetative","2021-11-09","alive","healthy",91,1.2,"vegetative",27,0.5,0.296703297,0.416666667,"ohia, koa, hala, alahee",80,90,0.25,"nativeherb",0,"nativewood",10,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"304","2017-06-22",NA,NA,"POLBIS-KA-LIM-Y-0058","POLBIS-KA-HUL-D-0007","alive","moderate","74","1","vegetative","2021-11-09","alive","healthy",116,2.1,"vegetative",42,1.1,0.362068966,0.523809524,NA,80,50,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"380","2017-08-03",22.21392,-159.577648,"POLBIS-KA-LIM-Y-0041","POLBIS-KA-HUL-D-0007","alive","moderate","62","0.6","vegetative","2021-11-09","alive","healthy",97,1,"vegetative",35,0.4,0.360824742,0.4,NA,60,100,0.25,"nativeherb",0,"nativewood",25,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20160796,"381","2017-08-03",22.213986,-159.577631,"POLBIS-KA-LIM-Y-0028","POLBIS-KA-HUL-D-0007","alive","healthy","60","0.8","vegetative","2021-11-09","alive","healthy",102,1.3,"vegetative",42,0.5,0.411764706,0.384615385,NA,30,80,0.25,"nativeherb",0,"nativewood",0,"invherb",100,"invwood",0,NA,NA,20,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerLimahuli",20200236,"002","2017-01-01",22.21393,-159.577691,"POLBIS-KA-LIM-Y-0062","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","not.found","2021-11-09","alive","healthy",110,1.5,"vegetative",NA,NA,NA,NA,NA,50,100,0.25,"nativeherb",0,"nativewood",20,"invherb",100,"invwood",0,NA,NA,10,"W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160747,"023","2017-12-15",22.109703,-159.393883,"POLBIS-KA-KAP-Z-0002","POLBIS-KA-KAP-A-0006","alive","healthy","40","0.8","vegetative","2021-12-08","alive","healthy",49,0.9,"vegetative",9,0.1,0.183673469,0.111111111,NA,0,NA,1,"Diplopterygium.pinnatum ",40,"Dicranopteris.linearis",20,"Gahnia.beecheyi",20,"Alyxia.stellata",20,NA,NA,60,"NE",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160747,"027","2017-12-15",22.110067,-159.394407,"POLBIS-KA-KAP-Z-0003","POLBIS-KA-KAP-A-0006","alive","moderate","15","0.6","vegetative","2021-12-08","alive","healthy",29,1.1,"vegetative",14,0.5,0.482758621,0.454545455,NA,0,NA,0.5,"Machaerina.mariscoides",20,"Dicranopteris.linearis",20,"Clidemia.hirta",20,"Diplopterygium.pinnatum",20,"Odontosoria.chinensis",20,40,"E",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Makaleha",20160747,"029","2017-12-15",22.109733,-159.393952,"POLBIS-KA-KAP-Z-0009","POLBIS-KA-KAP-A-0006","alive","moderate","19","0.7","vegetative","2021-12-08","alive","moderate",27,0.6,"vegetative",8,0,0.296296296,0,NA,0,NA,0.25,"Dicranopteris.linearis",20,"Diplopterygium.pinnatum",80,"Machaerina.angustifolia",20,NA,NA,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160747,"025","2017-12-15",22.109758,-159.394105,"POLBIS-KA-KAP-Z-0013","POLBIS-KA-KAP-A-0006","alive","moderate","24","0.6","vegetative","2021-12-08","alive","moderate",27,0.9,"vegetative",3,0.3,0.111111111,0.333333333,NA,0,NA,0.5,"Dicranopteris.linearis",40,"Clidemia.hirta",20,"Metrosideros.polymorpha",20,"Odontosoria.chinensis",20,NA,NA,60,"N",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160747,"026","2017-12-15",22.110087,-159.394425,"POLBIS-KA-KAP-Z-0016","POLBIS-KA-KAP-A-0006","alive","healthy","42","1.1","vegetative","2021-12-08","alive","healthy",58,1.5,"vegetative",16,0.4,0.275862069,0.266666667,NA,40,100,1,"Machaerina.angustifolia",20,"Clidemia.hirta",20,"Dicranopteris.linearis",20,"Odontosoria.chinensis",20,"Machaerina.mariscoides",20,50,"E",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Makaleha",20160747,"024","2017-12-15",22.10973,-159.393955,"POLBIS-KA-KAP-Z-0029","POLBIS-KA-KAP-A-0006","alive","healthy","42","1","vegetative","2021-12-08","alive","moderate",56,1.1,"vegetative",14,0.1,0.25,0.090909091,NA,0,NA,1,"Dicranopteris.linearis",50,"Diplopterygium.pinnatum",50,NA,NA,NA,NA,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160747,"028","2017-12-15",22.110047,-159.394393,"POLBIS-KA-KAP-Z-0030","POLBIS-KA-KAP-A-0006","alive","healthy","49","1.4","vegetative","2021-12-08","alive","healthy",62,0.5,"vegetative",13,0,0.209677419,0,NA,0,NA,1,"Machaerina.mariscoides",20,"Diplopterygium.pinnatum",20,"Dicranopteris.linearis",20,"Odontosoria.chinensis",20,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160746,"050","2021-12-10",22.109652,-159.392875,"POLBIS-KA-KAP-Z-0040","POLBIS-KA-HUL-A-0005","not.found","not.found","not.found","not.found","not.found","2021-12-08","alive","healthy",97,1,"vegetative",NA,NA,NA,NA,NA,50,100,1.5,"Dicranopteris.linearis",80,"Clidemia.hirta",20,"Machaerina.mariscoides",10,NA,NA,NA,NA,40,"N",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160756,"025","2017-12-15",22.109874,-159.394261,"POLBIS-KA-KAP-Z-0072","POLBIS-KA-KAP-A-0003","alive","healthy","40","1.9","vegetative","2021-12-08","alive","healthy",49,1.2,"vegetative",9,0,0.183673469,0,NA,0,NA,1,"Dicranopteris.linearis",30,"Odontosoria.chinensis",20,"Clidemia.hirta",20,"Syzygium.sandwicense",20,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,NA
"Makaleha",20160680,"013","2017-12-15",22.109677,-159.393758,"POLBIS-KA-KAP-Z-0076","POLBIS-KA-KAP-A-0001","not.found","not.found","not.found","not.found","not.found","2021-12-08","alive","healthy",81,0.9,"vegetative",NA,NA,NA,NA,NA,0,NA,1,"Dicranopteris.linearis",50,"Diplopterygium.pinnatum",30,"Machaerina.mariscoides",10,"Clidemia.hirta",10,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160680,"050","2017-08-28",22.10967,-159.39377,"POLBIS-KA-KAP-Z-0079","POLBIS-KA-KAP-A-0001","alive","moderate","28","0.5","vegetative","2021-12-08","alive","healthy",28,0.6,"vegetative",0,0.1,0,0.166666667,NA,0,NA,0.5,"Dicranopteris.linearis",80,"Clidemia.hirta",20,NA,NA,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160680,"051","2017-08-28",22.109854,-159.394246,"POLBIS-KA-KAP-Z-0100","POLBIS-KA-KAP-A-0001","alive","poor","11","0.4","vegetative","2021-12-08","alive","healthy",25,0.3,"vegetative",14,0,0.56,0,NA,90,100,1,"Gahnia.beecheyi",40,"Dicranopteris.linearis",40,"Syzygium.sandwicense",10,"Clidemia.hirta",10,NA,NA,0,"NE",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,NA
"Makaleha",20160680,"052","2017-08-28",22.109833,-159.394185,"POLBIS-KA-KAP-Z-0101","POLBIS-KA-KAP-A-0001","alive","moderate","17","0.6","vegetative","2021-12-08","alive","moderate",25,0.8,"vegetative",8,0.2,0.32,0.25,NA,0,NA,0.75,"Diplopterygium.pinnatum ",50,"Clidemia.hirta",30,"Freycinetia.arborea",10,"Dicranopteris.linearis",10,NA,NA,60,"NE",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Makaleha",20160680,"053","2017-08-28",22.109791,-159.394147,"POLBIS-KA-KAP-Z-0102","POLBIS-KA-KAP-A-0001","alive","poor","13","0.6","vegetative","2021-12-08","alive","moderate",31,0.7,"vegetative",18,0.1,0.580645161,0.142857143,NA,0,NA,0.5,"Diplopterygium.pinnatum ",20,"Dicranopteris.linearis",80,"Invasive.Grass",20,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"McBryde",20170006,"003","2017-08-28",21.905082,-159.509233,"POLBIS-KA-LAW-X-XXXX","POLBIS-KA-HUL-E-0003","alive","moderate","33","0.5","vegetative","2022-01-06","alive","moderate",47,0.8,"vegetative",14,0.3,0.29787234,0.375,NA,100,100,2,"Megathyrsus.maximus",80,"Paederia.foetida",20,NA,NA,NA,NA,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
