,site,ntbg.accession,ntbg.plant.number,plt.date,gpslatdec,gpslongdec,kpep.georef,founder.georef,X19.survival,X19.vigor,X19.height,X19.diameter,X19.reproduction,X21.date.monitored,X21.survival,X21.vigor,X21.height,X21.diameter,X21.reproduction,change.height,change.diam,rel.delta.height,rel.delta.diam,comments,canopy.cover,percent.native,understory.height,species1,species1.percent,species2,species2.percent,species3,species3.percent,species4,species4.percent,species5,species5.percent,slope.angle,aspect,Ageratum.conyzoides,Alyxia.stellata,Andropogon.spp,Antidesma.platyphyllum,Asplenium.spp,Bidens.spp,Blechnum.appendiculatum,Christella.dentata,Cibotium.glaucum,Clidemia.hirta,Cordyline.fruticosa,Cyanea.spp,Cyperus.spp,Cyrtandra.spp,Dianella.sandwicensis,Dicranopteris.linearis,Diospyros.sandwicensis,Diplazium.sandwichianum,Diplopterygium.pinnatum,Doryopteris.spp,Dryopteris.spp,Dubautia.spp,Elaphoglossum.spp,Elephantopus.mollis,Freycinetia.arborea,Gahnia.beecheyi,Hydrangea.arguta,Ilex.anomala,Invasive.Grass,invherb,invwood,Ipomea.spp,Kadua.spp,Leptecophylla.tameiameiae,Leucaena.leucocephala,Machaerina.angustifolia,Machaerina.mariscoides,Megathyrsus.maximus,Melastoma.septemnervium,Melinis.minutiflora,Metrosideros.polymorpha,Microlepia.strigosa.,Myrsine.lessertiana,nativeherb,nativewood,Nephrolepis.spp,Odontosoria.chinensis,Oplismenus.hirtellus,Paederia.foetida,Palhinhaea.cernua,Passiflora.spp,Peperomia.spp,Perrottetia.sandwicensis,Phaius.tankervilleae,Phlebotium.aureum,Pipturus.albidus,Pipturus.ruber,Pluchea.spp,Polyscias.oahuensis,Psidium.cattleyanum,Psychotria.mariniana,Psychotria.spp,Rubus.argutus,Sadleria.cyatheoides,Sadleria.spp,Scaevola.gaudichaudiana,Scaevola.procera,Schinus.terebinthifolius,Selaginella.spp,Stachytarpheta.cayennensis,Syzygium.sandwicense,Tectaria.gaudichaudii,Vaccinium.calycinum,Viola.wailenalenae,NA.,angles,genetic.group,weed.control,native.herbaceous,native.fern,native.woody,uluhe,naturalized.herbaceous,naturalized.woody,naturalized.poaceae,naturalized.fern
164,HaupuSummit,20160755,522,11/21/17,21.925617,-159.402034,POLBIS-KA-HUL-W-0222,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,31,0.6,vegetative,NA,NA,NA,NA,yellow leaves,0,NA,0.5,Melastoma.septemnervium,50,Dicranopteris.linearis,20,Machaerina.angustifolia,20,NA,NA,NA,NA,40,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,sporadic,20,0,0,20,0,50,0,0
165,HaupuSummit,20160755,523,11/21/17,21.925616,-159.40201,POLBIS-KA-HUL-W-0213,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,42,0.8,vegetative,NA,NA,NA,NA,yellow leaves,0,NA,1,Melastoma.septemnervium,50,Dicranopteris.linearis,40,Machaerina.angustifolia,10,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,10,0,0,40,0,50,0,0
166,HaupuSummit,20160755,524,11/21/17,21.925562,-159.401924,POLBIS-KA-HUL-W-0228,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,43,0.6,vegetative,NA,NA,NA,NA,yellow leaves,0,NA,0.5,Dicranopteris.linearis,50,Melastoma.septemnervium,20,Metrosideros.polymorpha,10,Rubus.argutus,10,Paederia.foetida,10,50,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,haupu,sporadic,0,0,10,50,20,20,0,0
167,HaupuSummit,20160755,525,11/21/17,21.925518,-159.401888,POLBIS-KA-HUL-W-0225,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,23,0.6,vegetative,NA,NA,NA,NA,NA,0,NA,0.25,Invasive.Grass,60,Dicranopteris.linearis,20,Psidium.cattleyanum,10,Melastoma.septemnervium,10,Paederia.foetida,10,20,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,haupu,sporadic,0,0,0,20,10,20,60,0
168,HaupuSummit,20160755,526,11/21/17,21.925555,-159.401895,POLBIS-KA-HUL-W-0212,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,38,0.8,vegetative,NA,NA,NA,NA,few yellow leaves,0,NA,0.5,Invasive.Grass,60,Dicranopteris.linearis,20,Blechnum.appendiculatum,20,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,0,0,0,20,0,0,60,20
169,HaupuSummit,20160755,527,11/21/17,21.925507,-159.401882,POLBIS-KA-HUL-W-0221,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,healthy,38,0.9,vegetative,NA,NA,NA,NA,NA,0,NA,0.25,Invasive.Grass,70,Rubus.argutus,10,Ageratum.conyzoides,10,Blechnum.appendiculatum,10,NA,NA,50,NE,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,0,0,0,0,20,0,70,10
170,HaupuSummit,20160755,600,11/21/17,21.925536,-159.401854,POLBIS-KA-HUL-W-0218,POLBIS-KA-HUL-C-0003,alive,poor,41,0.6,vegetative,12/20/21,alive,healthy,45,0.5,vegetative,4,0,0.088888889,0,double stemmed,0,NA,0.25,Invasive.Grass,50,Dicranopteris.linearis,30,Rubus.argutus,10,Blechnum.appendiculatum,10,NA,NA,30,NE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,30,haupu,sporadic,0,0,0,30,10,0,50,10
171,HaupuSummit,20160755,611,11/21/17,21.925555,-159.401901,POLBIS-KA-HUL-W-0189,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/20/21,alive,moderate,14,0.6,vegetative,NA,NA,NA,NA,double stem ,0,NA,0.5,Invasive.Grass,50,Peperomia.spp,10,Melastoma.septemnervium,20,Machaerina.angustifolia,10,Blechnum.appendiculatum,10,50,NE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,haupu,sporadic,20,0,0,0,0,20,50,10
172,HaupuSummit,20160755,612,11/21/17,21.925553,-159.401961,POLBIS-KA-HUL-W-0205,POLBIS-KA-HUL-C-0003,alive,moderate,21,0.8,vegetative,12/20/21,alive,healthy,62,0.2,vegetative,41,0,0.661290323,0,NA,0,NA,0.25,Dicranopteris.linearis,90,Peperomia.spp,10,Invasive.Grass,10,NA,NA,NA,NA,60,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60,haupu,sporadic,10,0,0,90,0,0,10,0
173,HaupuSummit,20160755,613,11/21/17,21.925608,-159.401986,POLBIS-KA-HUL-W-0203,POLBIS-KA-HUL-C-0003,alive,moderate,47,1,vegetative,12/20/21,alive,healthy,72,1.4,vegetative,25,0.4,0.347222222,0.285714286,yellow,0,NA,1.5,Melastoma.septemnervium,50,Invasive.Grass,10,Blechnum.appendiculatum,10,Rubus.argutus,10,NA,NA,50,NE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,0,0,0,0,10,50,10,10
174,HaupuSummit,20160755,614,11/21/17,21.92564,-159.401998,POLBIS-KA-HUL-W-0223,POLBIS-KA-HUL-C-0003,alive,moderate,40,0.6,vegetative,12/20/21,alive,moderate,42,0.7,vegetative,2,0.1,0.047619048,0.142857143,small leaves,0,NA,0.5,Dicranopteris.linearis,70,Invasive.Grass,10,Melastoma.septemnervium,10,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,0,0,0,70,0,10,10,0
175,HaupuSummit,20160755,615,11/21/17,21.92561,-159.401982,POLBIS-KA-HUL-W-0229,POLBIS-KA-HUL-C-0003,alive,moderate,33,0.7,vegetative,12/20/21,alive,moderate,39,0.7,vegetative,6,0,0.153846154,0,yellow leaves,0,NA,0.75,Melastoma.septemnervium,70,Invasive.Grass,10,Dicranopteris.linearis,10,Cyanea.spp,10,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,sporadic,10,0,0,10,0,70,10,0
176,HaupuSummit,20160755,625,11/21/17,21.924728,-159.401111,POLBIS-KA-HUL-W-0226,POLBIS-KA-HUL-C-0003,not.found,not.found,NA,NA,not.found,12/22/21,alive,moderate,34,0.7,vegetative,NA,NA,NA,NA,yellow leaves,0,NA,0.5,Dicranopteris.linearis,30,Invasive.Grass,30,Machaerina.angustifolia,10,Diplopterygium.pinnatum,30,NA,NA,20,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20,haupu,sporadic,10,0,0,60,0,0,30,0
177,HaupuSummit,20160755,628,11/21/17,21.925036,-159.401077,POLBIS-KA-HUL-W-0154,POLBIS-KA-HUL-C-0003,alive,healthy,45,1,vegetative,12/21/21,alive,healthy,54,1.2,vegetative,9,0.2,0.166666667,0.166666667," Kevin has the wrong ntbg number, this is 628",0,NA,0.25,Metrosideros.polymorpha,30,Dicranopteris.linearis,30,Diplopterygium.pinnatum,30,Invasive.Grass,20,NA,NA,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,haupu,sporadic,0,0,30,60,0,0,20,0
178,HaupuSummit,20160796,500,11/21/17,21.924958,-159.401299,POLBIS-KA-HUL-W-0143,POLBIS-KA-HUL-D-0007,alive,moderate,40,1.1,vegetative,12/21/21,alive,moderate,43,1,vegetative,3,0,0.069767442,0,NA,0,NA,0.25,Dicranopteris.linearis,20,Invasive.Grass,20,Odontosoria.chinensis,10,Machaerina.angustifolia,30,NA,NA,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,kahili.upper,sporadic,30,10,0,20,0,0,20,0
179,HaupuSummit,20160796,501,11/21/17,21.925012,-159.401182,POLBIS-KA-HUL-W-0071,POLBIS-KA-HUL-D-0007,alive,healthy,46,0.8,vegetative,12/21/21,alive,moderate,48,0.9,vegetative,2,0.1,0.041666667,0.111111111,NA,0,NA,0.25,Invasive.Grass,50,Machaerina.angustifolia,40,Dicranopteris.linearis,10,Odontosoria.chinensis,10,NA,NA,10,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,kahili.upper,sporadic,40,10,0,10,0,0,50,0
180,HaupuSummit,20160796,503,11/21/17,21.926294,-159.402939,POLBIS-KA-HUL-W-0130,POLBIS-KA-HUL-D-0007,not.found,not.found,NA,NA,not.found,11/22/21,alive,moderate,74,1.2,vegetative,NA,NA,NA,NA,not found in 2020,0,NA,1.5,Melinis.minutiflora,80,Invasive.Grass,20,Invasive.Grass,20,NA,NA,NA,NA,70,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,70,kahili.upper,sporadic,0,0,0,0,0,0,120,0
181,HaupuSummit,20160796,504,11/21/17,21.924957,-159.401113,POLBIS-KA-HUL-W-0117,POLBIS-KA-HUL-D-0007,alive,moderate,50,1.2,vegetative,12/21/21,alive,healthy,53,1.1,vegetative,3,0,0.056603774,0,NA,0,NA,0.25,Invasive.Grass,50,Cyperus.spp,10,Dicranopteris.linearis,10,Melastoma.septemnervium,20,NA,NA,10,E,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,kahili.upper,sporadic,0,0,0,10,10,20,50,0
182,HaupuSummit,20160796,505,11/21/17,21.924998,-159.401109,POLBIS-KA-HUL-W-0128,POLBIS-KA-HUL-D-0007,alive,moderate,45,1.2,vegetative,12/21/21,alive,moderate,45,1,vegetative,0,0,0,0,NA,0,NA,0.25,Metrosideros.polymorpha,30,Dicranopteris.linearis,20,Diplopterygium.pinnatum,20,Machaerina.mariscoides,20,Invasive.Grass,10,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,kahili.upper,sporadic,20,0,30,40,0,0,10,0
183,HaupuSummit,20160796,506,11/21/17,21.924953,-159.401262,POLBIS-KA-HUL-W-0120,POLBIS-KA-HUL-D-0007,alive,moderate,13,0.6,vegetative,12/21/21,alive,moderate,37,0.8,vegetative,24,0.2,0.648648649,0.25,NA,0,NA,0.25,Odontosoria.chinensis,40,Diplopterygium.pinnatum,40,Machaerina.angustifolia,10,Invasive.Grass,10,NA,NA,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,kahili.upper,sporadic,10,40,0,40,0,0,10,0
